timestamp,email,lastname,firstname,price,CENTS,location,source
2014-01-07 13:39:00,Hennie.Osvaldo%40gastech.com.kronos,Osvaldo,Hennie,17.21,1720,Gelatogalore,cc_data.csv
2014-01-07 13:41:00,Varja.Lagos%40gastech.com.kronos,Lagos,Varja,51.41,5141,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 13:41:00,Brand.Tempestad%40gastech.com.kronos,Tempestad,Brand,17.81,1781,Abila+Zacharo,cc_data.csv
2014-01-07 13:42:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,97.71,9771,Ouzeri+Elian,cc_data.csv
2014-01-07 13:44:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,32.4,3240,Abila+Zacharo,cc_data.csv
2014-01-07 13:45:00,Axel.Calzas%40gastech.com.kronos,Calzas,Axel,22.83,2283,Kalami+Kafenion,cc_data.csv
2014-01-07 13:46:00,Felix.Balas%40gastech.com.kronos,Balas,Felix,10.11,1010,Guy%27s+Gyros,cc_data.csv
2014-01-07 13:46:00,Hideki.Cocinaro%40gastech.com.kronos,Cocinaro,Hideki,22.14,2214,Kalami+Kafenion,cc_data.csv
2014-01-07 13:49:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,36.5,3650,Gelatogalore,cc_data.csv
2014-01-07 13:50:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,21.85,2185,Ouzeri+Elian,cc_data.csv
2014-01-07 13:52:00,Lidelse.Dedos%40gastech.com.kronos,Dedos,Lidelse,71.77,7176,Gelatogalore,cc_data.csv
2014-01-07 13:53:00,Loreto.Bodrogi%40gastech.com.kronos,Bodrogi,Loreto,51.69,5169,Hippokampos,cc_data.csv
2014-01-07 13:54:00,Bertrand.Ovan%40gastech.com.kronos,Ovan,Bertrand,88.97,8897,Gelatogalore,cc_data.csv
2014-01-07 13:55:00,Inga.Ferro%40gastech.com.kronos,Ferro,Inga,65.9,6590,Abila+Zacharo,cc_data.csv
2014-01-07 13:56:00,Gustav.Cazar%40gastech.com.kronos,Cazar,Gustav,16.2,1620,Ouzeri+Elian,cc_data.csv
2014-01-07 13:57:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,37.44,3743,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 13:57:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,15.4,1540,Gelatogalore,cc_data.csv
2014-01-07 14:00:00,Kare.Orilla%40gastech.com.kronos,Orilla,Kare,76.11,7611,Hippokampos,cc_data.csv
2014-01-07 14:07:00,Minke.Mies%40gastech.com.kronos,Mies,Minke,10.9,1090,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 14:09:00,Birgitta.Frente%40gastech.com.kronos,Frente,Birgitta,12.57,1257,Guy%27s+Gyros,cc_data.csv
2014-01-07 14:09:00,Felix.Resumir%40gastech.com.kronos,Resumir,Felix,59.51,5951,Ouzeri+Elian,cc_data.csv
2014-01-07 14:11:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,37.57,3757,Hippokampos,cc_data.csv
2014-01-07 14:16:00,Dylan.Scozzese%40gastech.com.kronos,Scozzese,Dylan,2149.28,214928,Abila+Scrapyard,cc_data.csv
2014-01-07 14:19:00,Irene.Nant%40gastech.com.kronos,Nant,Irene,3920.82,392082,Kronos+Pipe+and+Irrigation,cc_data.csv
2014-01-07 14:34:00,Valeria.Morlun%40gastech.com.kronos,Morlun,Valeria,4803.13,480313,Carlyle+Chemical+Inc.,cc_data.csv
2014-01-07 15:03:00,Dylan.Scozzese%40gastech.com.kronos,Scozzese,Dylan,962.2,96220,Stewart+and+Sons+Fabrication,cc_data.csv
2014-01-07 15:20:00,Irene.Nant%40gastech.com.kronos,Nant,Irene,3207.31,320731,Maximum+Iron+and+Steel,cc_data.csv
2014-01-07 15:41:00,Henk.Mies%40gastech.com.kronos,Mies,Henk,3411.29,341129,Abila+Airport,cc_data.csv
2014-01-07 16:24:00,Dylan.Scozzese%40gastech.com.kronos,Scozzese,Dylan,889.58,88958,Nationwide+Refinery,cc_data.csv
2014-01-07 19:45:00,Inga.Ferro%40gastech.com.kronos,Ferro,Inga,14.87,1487,Guy%27s+Gyros,cc_data.csv
2014-01-07 19:48:00,Varja.Lagos%40gastech.com.kronos,Lagos,Varja,31.23,3123,Guy%27s+Gyros,cc_data.csv
2014-01-07 20:01:00,Axel.Calzas%40gastech.com.kronos,Calzas,Axel,20.17,2017,Hippokampos,cc_data.csv
2014-01-07 20:02:00,Lars.Azada%40gastech.com.kronos,Azada,Lars,11.56,1156,Hippokampos,cc_data.csv
2014-01-07 20:04:00,Vira.Frente%40gastech.com.kronos,Frente,Vira,308.36,30835,Albert%27s+Fine+Clothing,cc_data.csv
2014-01-07 20:09:00,Linnea.Bergen%40gastech.com.kronos,Bergen,Linnea,19.49,1949,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 20:10:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,78.91,7891,Albert%27s+Fine+Clothing,cc_data.csv
2014-01-07 20:10:00,Sven.Flecha%40gastech.com.kronos,Flecha,Sven,42.25,4225,Guy%27s+Gyros,cc_data.csv
2014-01-07 20:10:00,Edvard.Vann%40gastech.com.kronos,Vann,Edvard,26.82,2682,Guy%27s+Gyros,cc_data.csv
2014-01-07 20:11:00,Adra.Nubarron%40gastech.com.kronos,Nubarron,Adra,10.07,1007,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 20:11:00,Brand.Tempestad%40gastech.com.kronos,Tempestad,Brand,76.71,7671,Guy%27s+Gyros,cc_data.csv
2014-01-07 20:12:00,Lidelse.Dedos%40gastech.com.kronos,Dedos,Lidelse,55.63,5563,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 20:13:00,Nils.Calixto%40gastech.com.kronos,Calixto,Nils,94.75,9475,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 20:13:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,65.02,6501,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 20:14:00,Loreto.Bodrogi%40gastech.com.kronos,Bodrogi,Loreto,62.33,6233,Guy%27s+Gyros,cc_data.csv
2014-01-07 20:15:00,Elsa.Orilla%40gastech.com.kronos,Orilla,Elsa,11.41,1141,Ouzeri+Elian,cc_data.csv
2014-01-07 20:18:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,31.6,3160,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 20:19:00,Isia.Vann%40gastech.com.kronos,Vann,Isia,89.76,8976,Guy%27s+Gyros,cc_data.csv
2014-01-07 20:20:00,Felix.Resumir%40gastech.com.kronos,Resumir,Felix,312.73,31273,Frydos+Autosupply+n%27+More,cc_data.csv
2014-01-07 20:32:00,Bertrand.Ovan%40gastech.com.kronos,Ovan,Bertrand,19.53,1953,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 20:33:00,Birgitta.Frente%40gastech.com.kronos,Frente,Birgitta,17.26,1726,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 20:33:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,25.54,2554,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 20:34:00,Gustav.Cazar%40gastech.com.kronos,Cazar,Gustav,70.19,7019,Hippokampos,cc_data.csv
2014-01-07 20:34:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,23.12,2312,Guy%27s+Gyros,cc_data.csv
2014-01-07 20:47:00,Kare.Orilla%40gastech.com.kronos,Orilla,Kare,32.83,3283,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 20:49:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,20.53,2053,Ouzeri+Elian,cc_data.csv
2014-01-07 20:51:00,Orhan.Strum%40gastech.com.kronos,Strum,Orhan,32.99,3299,Hippokampos,cc_data.csv
2014-01-07 21:01:00,Hennie.Osvaldo%40gastech.com.kronos,Osvaldo,Hennie,33.29,3329,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 21:03:00,Isande.Borrasca%40gastech.com.kronos,Borrasca,Isande,21.2,2120,Hippokampos,cc_data.csv
2014-01-07 21:17:00,Willem.Vasco%2dPais%40gastech.com.kronos,Vasco-Pais,Willem,37.88,3788,Hippokampos,cc_data.csv
2014-01-07 21:19:00,Marin.Onda%40gastech.com.kronos,Onda,Marin,18.35,1835,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-07 21:21:00,Ingrid.Barranco%40gastech.com.kronos,Barranco,Ingrid,35.85,3584,Hippokampos,cc_data.csv
2014-01-07 21:51:00,Ada.Campo%2dCorrente%40gastech.com.kronos,Campo-Corrente,Ada,22.18,2218,Hippokampos,cc_data.csv
2014-01-08 07:31:00,Isia.Vann%40gastech.com.kronos,Vann,Isia,15.66,1566,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 07:39:00,Hideki.Cocinaro%40gastech.com.kronos,Cocinaro,Hideki,12.19,1219,Hallowed+Grounds,cc_data.csv
2014-01-08 07:39:00,Lidelse.Dedos%40gastech.com.kronos,Dedos,Lidelse,8.15,814,Hallowed+Grounds,cc_data.csv
2014-01-08 07:39:00,Marin.Onda%40gastech.com.kronos,Onda,Marin,8.28,828,Hallowed+Grounds,cc_data.csv
2014-01-08 07:40:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,5.85,585,Hallowed+Grounds,cc_data.csv
2014-01-08 07:42:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,3.09,309,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 07:43:00,Birgitta.Frente%40gastech.com.kronos,Frente,Birgitta,3.4,340,Hallowed+Grounds,cc_data.csv
2014-01-08 07:47:00,Kare.Orilla%40gastech.com.kronos,Orilla,Kare,3.11,311,Hallowed+Grounds,cc_data.csv
2014-01-08 07:48:00,Loreto.Bodrogi%40gastech.com.kronos,Bodrogi,Loreto,32.92,3291,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 07:48:00,Stenig.Fusil%40gastech.com.kronos,Fusil,Stenig,8.27,827,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 07:48:00,Brand.Tempestad%40gastech.com.kronos,Tempestad,Brand,19.17,1917,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 07:50:00,Hennie.Osvaldo%40gastech.com.kronos,Osvaldo,Hennie,33.68,3368,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 07:50:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,3.9,390,Hallowed+Grounds,cc_data.csv
2014-01-08 07:51:00,Linnea.Bergen%40gastech.com.kronos,Bergen,Linnea,6.59,659,Coffee+Cameleon,cc_data.csv
2014-01-08 07:52:00,Bertrand.Ovan%40gastech.com.kronos,Ovan,Bertrand,12.26,1226,Coffee+Cameleon,cc_data.csv
2014-01-08 07:55:00,Nils.Calixto%40gastech.com.kronos,Calixto,Nils,79.92,7992,Hallowed+Grounds,cc_data.csv
2014-01-08 07:55:00,Varja.Lagos%40gastech.com.kronos,Lagos,Varja,91.87,9187,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 07:56:00,Lucas.Alcazar%40gastech.com.kronos,Alcazar,Lucas,12.86,1286,Hallowed+Grounds,cc_data.csv
2014-01-08 07:57:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,74.88,7487,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 07:57:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,11.63,1163,Hallowed+Grounds,cc_data.csv
2014-01-08 07:58:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,8.4,839,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 07:59:00,Adra.Nubarron%40gastech.com.kronos,Nubarron,Adra,15.71,1571,Coffee+Cameleon,cc_data.csv
2014-01-08 08:00:00,Edvard.Vann%40gastech.com.kronos,Vann,Edvard,32.3,3230,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 08:01:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,3.92,392,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 08:01:00,Inga.Ferro%40gastech.com.kronos,Ferro,Inga,17.13,1712,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 08:01:00,Sven.Flecha%40gastech.com.kronos,Flecha,Sven,3.42,342,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 08:03:00,Felix.Resumir%40gastech.com.kronos,Resumir,Felix,10.15,1014,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 08:09:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,11.48,1148,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 08:16:00,Kanon.Herrero%40gastech.com.kronos,Herrero,Kanon,7.26,726,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 08:18:00,Minke.Mies%40gastech.com.kronos,Mies,Minke,6.3,630,Brew%27ve+Been+Served,cc_data.csv
2014-01-08 08:22:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,16.17,1617,Coffee+Cameleon,cc_data.csv
2014-01-08 09:43:00,Valeria.Morlun%40gastech.com.kronos,Morlun,Valeria,3048.31,304831,Carlyle+Chemical+Inc.,cc_data.csv
2014-01-08 09:54:00,Adan.Morlun%40gastech.com.kronos,Morlun,Adan,4513.16,451316,Nationwide+Refinery,cc_data.csv
2014-01-08 10:14:00,Cecilia.Morluniau%40gastech.com.kronos,Morluniau,Cecilia,3674.32,367432,Nationwide+Refinery,cc_data.csv
2014-01-08 11:28:00,Adan.Morlun%40gastech.com.kronos,Morlun,Adan,1738.26,173826,Stewart+and+Sons+Fabrication,cc_data.csv
2014-01-08 11:58:00,Cecilia.Morluniau%40gastech.com.kronos,Morluniau,Cecilia,1673.77,167377,Stewart+and+Sons+Fabrication,cc_data.csv
2014-01-08 12:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,13.13,1313,Coffee+Shack,cc_data.csv
2014-01-08 12:00:00,Lars.Azada%40gastech.com.kronos,Azada,Lars,17.45,1745,Bean+There+Done+That,cc_data.csv
2014-01-08 12:00:00,Felix.Balas%40gastech.com.kronos,Balas,Felix,12.07,1207,Bean+There+Done+That,cc_data.csv
2014-01-08 12:00:00,Ingrid.Barranco%40gastech.com.kronos,Barranco,Ingrid,11.73,1173,Brewed+Awakenings,cc_data.csv
2014-01-08 12:00:00,Isak.Baza%40gastech.com.kronos,Baza,Isak,3.96,396,Jack%27s+Magical+Beans,cc_data.csv
2014-01-08 12:00:00,Isande.Borrasca%40gastech.com.kronos,Borrasca,Isande,12.32,1232,Brewed+Awakenings,cc_data.csv
2014-01-08 12:00:00,Axel.Calzas%40gastech.com.kronos,Calzas,Axel,8.06,806,Bean+There+Done+That,cc_data.csv
2014-01-08 12:00:00,Ada.Campo%2dCorrente%40gastech.com.kronos,Campo-Corrente,Ada,15.03,1503,Brewed+Awakenings,cc_data.csv
2014-01-08 12:00:00,Gustav.Cazar%40gastech.com.kronos,Cazar,Gustav,94.96,9496,Bean+There+Done+That,cc_data.csv
2014-01-08 12:00:00,Elsa.Orilla%40gastech.com.kronos,Orilla,Elsa,18.78,1878,Jack%27s+Magical+Beans,cc_data.csv
2014-01-08 12:00:00,Orhan.Strum%40gastech.com.kronos,Strum,Orhan,12.37,1237,Jack%27s+Magical+Beans,cc_data.csv
2014-01-08 12:00:00,Willem.Vasco%2dPais%40gastech.com.kronos,Vasco-Pais,Willem,31.25,3125,Jack%27s+Magical+Beans,cc_data.csv
2014-01-08 12:29:00,Loreto.Bodrogi%40gastech.com.kronos,Bodrogi,Loreto,65.34,6533,Frank%27s+Fuel,cc_data.csv
2014-01-08 12:45:00,Henk.Mies%40gastech.com.kronos,Mies,Henk,2723.18,272318,Abila+Airport,cc_data.csv
2014-01-08 12:56:00,Isande.Borrasca%40gastech.com.kronos,Borrasca,Isande,107.51,10751,Chostus+Hotel,cc_data.csv
2014-01-08 13:03:00,Irene.Nant%40gastech.com.kronos,Nant,Irene,4983.52,498352,Carlyle+Chemical+Inc.,cc_data.csv
2014-01-08 13:10:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,22.13,2213,Abila+Zacharo,cc_data.csv
2014-01-08 13:12:00,Ada.Campo%2dCorrente%40gastech.com.kronos,Campo-Corrente,Ada,26.55,2655,Hippokampos,cc_data.csv
2014-01-08 13:15:00,Edvard.Vann%40gastech.com.kronos,Vann,Edvard,9.03,903,Hippokampos,cc_data.csv
2014-01-08 13:19:00,Valeria.Morlun%40gastech.com.kronos,Morlun,Valeria,29.26,2926,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 13:19:00,Brand.Tempestad%40gastech.com.kronos,Tempestad,Brand,111.89,11189,Chostus+Hotel,cc_data.csv
2014-01-08 13:21:00,Orhan.Strum%40gastech.com.kronos,Strum,Orhan,109.73,10973,Ouzeri+Elian,cc_data.csv
2014-01-08 13:23:00,Willem.Vasco%2dPais%40gastech.com.kronos,Vasco-Pais,Willem,36.85,3684,Abila+Zacharo,cc_data.csv
2014-01-08 13:26:00,Linnea.Bergen%40gastech.com.kronos,Bergen,Linnea,16.59,1659,Hippokampos,cc_data.csv
2014-01-08 13:27:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,32.79,3279,Gelatogalore,cc_data.csv
2014-01-08 13:28:00,Isak.Baza%40gastech.com.kronos,Baza,Isak,8.53,853,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 13:28:00,Hennie.Osvaldo%40gastech.com.kronos,Osvaldo,Hennie,20.72,2072,Gelatogalore,cc_data.csv
2014-01-08 13:29:00,Bertrand.Ovan%40gastech.com.kronos,Ovan,Bertrand,24.08,2408,Kalami+Kafenion,cc_data.csv
2014-01-08 13:31:00,Gustav.Cazar%40gastech.com.kronos,Cazar,Gustav,37.89,3789,Hippokampos,cc_data.csv
2014-01-08 13:32:00,Sven.Flecha%40gastech.com.kronos,Flecha,Sven,30.12,3012,Guy%27s+Gyros,cc_data.csv
2014-01-08 13:34:00,Lars.Azada%40gastech.com.kronos,Azada,Lars,14.41,1441,Abila+Zacharo,cc_data.csv
2014-01-08 13:34:00,Marin.Onda%40gastech.com.kronos,Onda,Marin,88.98,8898,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 13:38:00,Kanon.Herrero%40gastech.com.kronos,Herrero,Kanon,50.36,5036,Gelatogalore,cc_data.csv
2014-01-08 13:39:00,Varja.Lagos%40gastech.com.kronos,Lagos,Varja,119.75,11975,Gelatogalore,cc_data.csv
2014-01-08 13:40:00,Loreto.Bodrogi%40gastech.com.kronos,Bodrogi,Loreto,77.9,7790,Guy%27s+Gyros,cc_data.csv
2014-01-08 13:41:00,Adra.Nubarron%40gastech.com.kronos,Nubarron,Adra,26.45,2645,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 13:42:00,Nils.Calixto%40gastech.com.kronos,Calixto,Nils,35.29,3529,Gelatogalore,cc_data.csv
2014-01-08 13:42:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,22.49,2249,Kalami+Kafenion,cc_data.csv
2014-01-08 13:42:00,Vira.Frente%40gastech.com.kronos,Frente,Vira,57.04,5704,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 13:43:00,Lucas.Alcazar%40gastech.com.kronos,Alcazar,Lucas,39.8,3980,Hippokampos,cc_data.csv
2014-01-08 13:44:00,Isia.Vann%40gastech.com.kronos,Vann,Isia,31.96,3196,Kalami+Kafenion,cc_data.csv
2014-01-08 13:45:00,Kare.Orilla%40gastech.com.kronos,Orilla,Kare,23.82,2382,Kalami+Kafenion,cc_data.csv
2014-01-08 13:46:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,28.25,2825,Abila+Zacharo,cc_data.csv
2014-01-08 13:47:00,Axel.Calzas%40gastech.com.kronos,Calzas,Axel,27.05,2705,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 13:47:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,22.27,2227,Gelatogalore,cc_data.csv
2014-01-08 13:47:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,104.92,10492,Ouzeri+Elian,cc_data.csv
2014-01-08 13:48:00,Felix.Balas%40gastech.com.kronos,Balas,Felix,28.79,2879,Hippokampos,cc_data.csv
2014-01-08 13:48:00,Inga.Ferro%40gastech.com.kronos,Ferro,Inga,116.72,11672,Gelatogalore,cc_data.csv
2014-01-08 13:51:00,Lidelse.Dedos%40gastech.com.kronos,Dedos,Lidelse,15.86,1586,Guy%27s+Gyros,cc_data.csv
2014-01-08 13:51:00,Felix.Resumir%40gastech.com.kronos,Resumir,Felix,30.85,3085,Abila+Zacharo,cc_data.csv
2014-01-08 13:52:00,Stenig.Fusil%40gastech.com.kronos,Fusil,Stenig,14.77,1477,Kalami+Kafenion,cc_data.csv
2014-01-08 13:53:00,Birgitta.Frente%40gastech.com.kronos,Frente,Birgitta,16.2,1620,Abila+Zacharo,cc_data.csv
2014-01-08 13:57:00,Minke.Mies%40gastech.com.kronos,Mies,Minke,10.34,1034,Guy%27s+Gyros,cc_data.csv
2014-01-08 14:06:00,Hideki.Cocinaro%40gastech.com.kronos,Cocinaro,Hideki,22.94,2294,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 14:09:00,Irene.Nant%40gastech.com.kronos,Nant,Irene,3615.61,361561,Kronos+Pipe+and+Irrigation,cc_data.csv
2014-01-08 14:15:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,34.98,3498,Kalami+Kafenion,cc_data.csv
2014-01-08 14:17:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,39.94,3993,Gelatogalore,cc_data.csv
2014-01-08 14:19:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,31.43,3143,Kalami+Kafenion,cc_data.csv
2014-01-08 14:26:00,Valeria.Morlun%40gastech.com.kronos,Morlun,Valeria,4901.88,490188,Carlyle+Chemical+Inc.,cc_data.csv
2014-01-08 15:18:00,Irene.Nant%40gastech.com.kronos,Nant,Irene,3136.01,313601,Maximum+Iron+and+Steel,cc_data.csv
2014-01-08 15:29:00,Henk.Mies%40gastech.com.kronos,Mies,Henk,2769.12,276912,Abila+Airport,cc_data.csv
2014-01-08 19:21:00,Lars.Azada%40gastech.com.kronos,Azada,Lars,10.52,1052,Hippokampos,cc_data.csv
2014-01-08 19:28:00,Isande.Borrasca%40gastech.com.kronos,Borrasca,Isande,16.54,1654,Hippokampos,cc_data.csv
2014-01-08 19:32:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,34.25,3425,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 19:36:00,Isia.Vann%40gastech.com.kronos,Vann,Isia,15.69,1569,Guy%27s+Gyros,cc_data.csv
2014-01-08 19:48:00,Minke.Mies%40gastech.com.kronos,Mies,Minke,30.48,3048,Guy%27s+Gyros,cc_data.csv
2014-01-08 20:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,13.83,1383,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 20:02:00,Vira.Frente%40gastech.com.kronos,Frente,Vira,32.66,3266,Hippokampos,cc_data.csv
2014-01-08 20:07:00,Sven.Flecha%40gastech.com.kronos,Flecha,Sven,28.81,2881,Guy%27s+Gyros,cc_data.csv
2014-01-08 20:07:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,214.07,21407,Frydos+Autosupply+n%27+More,cc_data.csv
2014-01-08 20:08:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,33.02,3302,Guy%27s+Gyros,cc_data.csv
2014-01-08 20:08:00,Marin.Onda%40gastech.com.kronos,Onda,Marin,31.59,3159,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 20:12:00,Kanon.Herrero%40gastech.com.kronos,Herrero,Kanon,62.2,6220,Ouzeri+Elian,cc_data.csv
2014-01-08 20:15:00,Varja.Lagos%40gastech.com.kronos,Lagos,Varja,99.08,9908,Guy%27s+Gyros,cc_data.csv
2014-01-08 20:17:00,Loreto.Bodrogi%40gastech.com.kronos,Bodrogi,Loreto,182.56,18256,Frydos+Autosupply+n%27+More,cc_data.csv
2014-01-08 20:17:00,Brand.Tempestad%40gastech.com.kronos,Tempestad,Brand,18.24,1824,Guy%27s+Gyros,cc_data.csv
2014-01-08 20:27:00,Adra.Nubarron%40gastech.com.kronos,Nubarron,Adra,33.31,3331,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 20:28:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,96.75,9675,Hippokampos,cc_data.csv
2014-01-08 20:28:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,268.89,26889,Frydos+Autosupply+n%27+More,cc_data.csv
2014-01-08 20:31:00,Nils.Calixto%40gastech.com.kronos,Calixto,Nils,36.6,3659,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 20:35:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,16.93,1693,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 20:42:00,Bertrand.Ovan%40gastech.com.kronos,Ovan,Bertrand,92.83,9283,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 20:45:00,Felix.Balas%40gastech.com.kronos,Balas,Felix,136.01,13600,Albert%27s+Fine+Clothing,cc_data.csv
2014-01-08 20:49:00,Ada.Campo%2dCorrente%40gastech.com.kronos,Campo-Corrente,Ada,15.64,1564,Hippokampos,cc_data.csv
2014-01-08 20:53:00,Ingrid.Barranco%40gastech.com.kronos,Barranco,Ingrid,26.31,2631,Hippokampos,cc_data.csv
2014-01-08 20:57:00,Felix.Resumir%40gastech.com.kronos,Resumir,Felix,10.28,1028,Guy%27s+Gyros,cc_data.csv
2014-01-08 20:58:00,Inga.Ferro%40gastech.com.kronos,Ferro,Inga,22.91,2291,Guy%27s+Gyros,cc_data.csv
2014-01-08 21:00:00,Hideki.Cocinaro%40gastech.com.kronos,Cocinaro,Hideki,265.84,26584,General+Grocer,cc_data.csv
2014-01-08 21:02:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,28.86,2886,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 21:09:00,Lidelse.Dedos%40gastech.com.kronos,Dedos,Lidelse,27.87,2787,Katerina%ufffds+Caf%ufffd,cc_data.csv
2014-01-08 21:16:00,Lucas.Alcazar%40gastech.com.kronos,Alcazar,Lucas,30.81,3081,Ouzeri+Elian,cc_data.csv
2014-01-08 21:17:00,Isak.Baza%40gastech.com.kronos,Baza,Isak,29.85,2985,Ouzeri+Elian,cc_data.csv
2014-01-08 21:32:00,Willem.Vasco%2dPais%40gastech.com.kronos,Vasco-Pais,Willem,78.99,7899,Hippokampos,cc_data.csv
2014-01-09 07:35:00,Linnea.Bergen%40gastech.com.kronos,Bergen,Linnea,12.47,1247,Coffee+Cameleon,cc_data.csv
2014-01-09 07:36:00,Brand.Tempestad%40gastech.com.kronos,Tempestad,Brand,70.71,7071,Brew%27ve+Been+Served,cc_data.csv
2014-01-09 07:37:00,Marin.Onda%40gastech.com.kronos,Onda,Marin,17.56,1756,Hallowed+Grounds,cc_data.csv
2014-01-09 07:37:00,Bertrand.Ovan%40gastech.com.kronos,Ovan,Bertrand,19.99,1999,Coffee+Cameleon,cc_data.csv
2014-01-09 07:42:00,Hideki.Cocinaro%40gastech.com.kronos,Cocinaro,Hideki,56.77,5677,Hallowed+Grounds,cc_data.csv
