timestamp,email,emailsubj,tags,emailreply,source
2014-01-07 12:31,Orhan.Strum%40gastech.com.kronos,Yearly+numbers+looking+good,emaildst=Ingrid.Barranco%40gastech.com.kronos|emaildst=Ada.Campo%2dCorrente%40gastech.com.kronos|emaildst=Orhan.Strum%40gastech.com.kronos,false,email
2014-01-07 12:34,Carla.Forluniau%40gastech.com.kronos,I%92m+in%21+%2d++post+a+list,emaildst=Felix.Balas%40gastech.com.kronos,true,email
2014-01-07 12:37,Felix.Balas%40gastech.com.kronos,I%92m+in%21+%2d++post+a+list,emaildst=Carla.Forluniau%40gastech.com.kronos,true,email
2014-01-07 12:37,Hideki.Cocinaro%40gastech.com.kronos,No+hurry,emaildst=Cornelia.Lais%40gastech.com.kronos,false,email
2014-01-07 12:40,Cecilia.Morluniau%40gastech.com.kronos,Traffic+advisory+for+today,emaildst=Bertrand.Ovan%40gastech.com.kronos|emaildst=Varro.Awelon%40gastech.com.kronos|emaildst=Dante.Coginian%40gastech.com.kronos|emaildst=Adan.Morlun%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos|emaildst=Claudio.Hawelon%40gastech.com.kronos|emaildst=Cecilia.Morluniau%40gastech.com.kronos|emaildst=Irene.Nant%40gastech.com.kronos|emaildst=Henk.Mies%40gastech.com.kronos,true,email
2014-01-07 12:47,Vira.Frente%40gastech.com.kronos,Downhole+prediction+2522%2d00,emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos|emaildst=Lidelse.Dedos%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos,true,email
2014-01-07 13:00,Isande.Borrasca%40gastech.com.kronos,Wellhead+flow+rate+data+%2d+overpressure+at+well+1783%2d03%3f,emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos,false,email
2014-01-07 13:03,Linda.Lagos%40gastech.com.kronos,Catering%3f%21%3f,emaildst=Mat.Bramar%40gastech.com.kronos|emaildst=Anda.Ribera%40gastech.com.kronos|emaildst=Rachel.Pantanal%40gastech.com.kronos|emaildst=Linda.Lagos%40gastech.com.kronos|emaildst=Ruscella.Mies.Haber%40gastech.com.kronos|emaildst=Carla.Forluniau%40gastech.com.kronos|emaildst=Cornelia.Lais%40gastech.com.kronos,false,email
2014-01-07 13:05,Nils.Calixto%40gastech.com.kronos,GT%2dSeismicProcessorPro+Bug+Report,emaildst=Lucas.Alcazar%40gastech.com.kronos|emaildst=Sven.Flecha%40gastech.com.kronos|emaildst=Isak.Baza%40gastech.com.kronos,false,email
2014-01-07 13:06,Mat.Bramar%40gastech.com.kronos,Dress+for+success+%2d+Dress+to+impress,emaildst=Mat.Bramar%40gastech.com.kronos|emaildst=Anda.Ribera%40gastech.com.kronos|emaildst=Rachel.Pantanal%40gastech.com.kronos|emaildst=Linda.Lagos%40gastech.com.kronos|emaildst=Ruscella.Mies.Haber%40gastech.com.kronos|emaildst=Carla.Forluniau%40gastech.com.kronos|emaildst=Cornelia.Lais%40gastech.com.kronos,true,email
2014-01-07 13:08,Vira.Frente%40gastech.com.kronos,Downhole+prediction+2522%2d00,emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos|emaildst=Lidelse.Dedos%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos,true,email
2014-01-07 13:16,Varja.Lagos%40gastech.com.kronos,Resolution+of+incident,emaildst=Kanon.Herrero%40gastech.com.kronos|emaildst=Stenig.Fusil%40gastech.com.kronos|emaildst=Inga.Ferro%40gastech.com.kronos|emaildst=Hideki.Cocinaro%40gastech.com.kronos|emaildst=Hennie.Osvaldo%40gastech.com.kronos|emaildst=Felix.Resumir%40gastech.com.kronos|emaildst=Isia.Vann%40gastech.com.kronos,false,email
2014-01-07 13:18,Cornelia.Lais%40gastech.com.kronos,Dress+for+success+%2d+Dress+to+impress,emaildst=Mat.Bramar%40gastech.com.kronos|emaildst=Anda.Ribera%40gastech.com.kronos|emaildst=Rachel.Pantanal%40gastech.com.kronos|emaildst=Linda.Lagos%40gastech.com.kronos|emaildst=Ruscella.Mies.Haber%40gastech.com.kronos|emaildst=Carla.Forluniau%40gastech.com.kronos|emaildst=Cornelia.Lais%40gastech.com.kronos,true,email
2014-01-07 13:19,Ingrid.Barranco%40gastech.com.kronos,Yearly+numbers+looking+good,emaildst=Ingrid.Barranco%40gastech.com.kronos|emaildst=Ada.Campo%2dCorrente%40gastech.com.kronos|emaildst=Orhan.Strum%40gastech.com.kronos,true,email
2014-01-07 13:21,Carla.Forluniau%40gastech.com.kronos,I%92m+in%21+%2d++post+a+list,emaildst=Felix.Balas%40gastech.com.kronos,true,email
2014-01-07 13:26,Isande.Borrasca%40gastech.com.kronos,Wellhead+flow+rate+data+%2d+overpressure+at+well+1783%2d03%3f,emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos,true,email
2014-01-07 13:31,Lars.Azada%40gastech.com.kronos,Wellhead+flow+rate+data+%2d+overpressure+at+well+1783%2d03%3f,emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos,true,email
2014-01-07 13:35,Lidelse.Dedos%40gastech.com.kronos,Well+1033%2d01+stabilization+progress+report,emaildst=Birgitta.Frente%40gastech.com.kronos|emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Gustav.Cazar%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Felix.Balas%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos,false,email
2014-01-07 13:35,Birgitta.Frente%40gastech.com.kronos,Downhole+prediction+2522%2d00+%2d+check+your+parameters,emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Gustav.Cazar%40gastech.com.kronos|emaildst=Birgitta.Frente%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos,false,email
2014-01-07 13:37,Anda.Ribera%40gastech.com.kronos,Dress+for+success+%2d+Dress+to+impress,emaildst=Mat.Bramar%40gastech.com.kronos|emaildst=Anda.Ribera%40gastech.com.kronos|emaildst=Rachel.Pantanal%40gastech.com.kronos|emaildst=Linda.Lagos%40gastech.com.kronos|emaildst=Ruscella.Mies.Haber%40gastech.com.kronos|emaildst=Carla.Forluniau%40gastech.com.kronos|emaildst=Cornelia.Lais%40gastech.com.kronos,true,email
2014-01-07 13:42,Ingrid.Barranco%40gastech.com.kronos,Yearly+numbers+looking+good,emaildst=Ingrid.Barranco%40gastech.com.kronos|emaildst=Ada.Campo%2dCorrente%40gastech.com.kronos|emaildst=Orhan.Strum%40gastech.com.kronos,true,email
2014-01-07 13:48,Adra.Nubarron%40gastech.com.kronos,Plants,emaildst=Cecilia.Morluniau%40gastech.com.kronos,false,email
2014-01-07 13:48,Adan.Morlun%40gastech.com.kronos,Traffic+advisory+for+today,emaildst=Adan.Morlun%40gastech.com.kronos|emaildst=Valeria.Morlun%40gastech.com.kronos|emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos|emaildst=Dylan.Scozzese%40gastech.com.kronos,true,email
2014-01-07 13:51,Brand.Tempestad%40gastech.com.kronos,Wellhead+flow+rate+data+%2d+overpressure+at+well+1783%2d03%3f,emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos,true,email
2014-01-07 13:54,Ingrid.Barranco%40gastech.com.kronos,Yearly+numbers+looking+good,emaildst=Ingrid.Barranco%40gastech.com.kronos|emaildst=Ada.Campo%2dCorrente%40gastech.com.kronos|emaildst=Orhan.Strum%40gastech.com.kronos,true,email
2014-01-07 14:07,Adan.Morlun%40gastech.com.kronos,List+of+repairs+needed,emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos,false,email
2014-01-07 14:10,Orhan.Strum%40gastech.com.kronos,Yearly+numbers+looking+good,emaildst=Ingrid.Barranco%40gastech.com.kronos|emaildst=Ada.Campo%2dCorrente%40gastech.com.kronos|emaildst=Orhan.Strum%40gastech.com.kronos,true,email
2014-01-07 14:12,Bertrand.Ovan%40gastech.com.kronos,Mandatory+safety+training,emaildst=Emile.Arpa%40gastech.com.kronos|emaildst=Varro.Awelon%40gastech.com.kronos|emaildst=Dante.Coginian%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos|emaildst=Benito.Hawelon%40gastech.com.kronos|emaildst=Claudio.Hawelon%40gastech.com.kronos|emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Valeria.Morlun%40gastech.com.kronos|emaildst=Adan.Morlun%40gastech.com.kronos|emaildst=Cecilia.Morluniau%40gastech.com.kronos|emaildst=Irene.Nant%40gastech.com.kronos|emaildst=Dylan.Scozzese%40gastech.com.kronos,false,email
2014-01-07 14:19,Lidelse.Dedos%40gastech.com.kronos,Downhole+prediction+2522%2d00,emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos|emaildst=Lidelse.Dedos%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos,true,email
2014-01-07 14:21,Cornelia.Lais%40gastech.com.kronos,Can+someone+cover+for+me+next+week%3f,emaildst=Mat.Bramar%40gastech.com.kronos|emaildst=Anda.Ribera%40gastech.com.kronos|emaildst=Rachel.Pantanal%40gastech.com.kronos|emaildst=Linda.Lagos%40gastech.com.kronos|emaildst=Ruscella.Mies.Haber%40gastech.com.kronos|emaildst=Carla.Forluniau%40gastech.com.kronos|emaildst=Cornelia.Lais%40gastech.com.kronos,false,email
2014-01-07 14:21,Rachel.Pantanal%40gastech.com.kronos,Too+funy+%2d+you+have+to+see+this...,emaildst=Mat.Bramar%40gastech.com.kronos|emaildst=Anda.Ribera%40gastech.com.kronos|emaildst=Rachel.Pantanal%40gastech.com.kronos|emaildst=Linda.Lagos%40gastech.com.kronos|emaildst=Ruscella.Mies.Haber%40gastech.com.kronos|emaildst=Carla.Forluniau%40gastech.com.kronos|emaildst=Cornelia.Lais%40gastech.com.kronos,false,email
2014-01-07 14:22,Cornelia.Lais%40gastech.com.kronos,No+hurry,emaildst=Hideki.Cocinaro%40gastech.com.kronos,true,email
2014-01-07 14:22,Isak.Baza%40gastech.com.kronos,GT%2dSeismicProcessorPro+Bug+Report,emaildst=Isak.Baza%40gastech.com.kronos|emaildst=Sven.Flecha%40gastech.com.kronos,true,email
2014-01-07 14:25,Mat.Bramar%40gastech.com.kronos,Planning+for+staff+picnic,emaildst=Rachel.Pantanal%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Felix.Balas%40gastech.com.kronos|emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Gustav.Cazar%40gastech.com.kronos|emaildst=Lidelse.Dedos%40gastech.com.kronos|emaildst=Birgitta.Frente%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos|emaildst=Adra.Nubarron%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Ingrid.Barranco%40gastech.com.kronos|emaildst=Ada.Campo%2dCorrente%40gastech.com.kronos|emaildst=Sten.Sanjorge+Jr.%40gastech.com.kronos|emaildst=Orhan.Strum%40gastech.com.kronos|emaildst=Willem.Vasco%2dPais%40gastech.com.kronos|emaildst=Bertrand.Ovan%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos|emaildst=Benito.Hawelon%40gastech.com.kronos|emaildst=Claudio.Hawelon%40gastech.com.kronos|emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Valeria.Morlun%40gastech.com.kronos|emaildst=Adan.Morlun%40gastech.com.kronos|emaildst=Cecilia.Morluniau%40gastech.com.kronos|emaildst=Irene.Nant%40gastech.com.kronos|emaildst=Dylan.Scozzese%40gastech.com.kronos|emaildst=Lucas.Alcazar%40gastech.com.kronos|emaildst=Isak.Baza%40gastech.com.kronos|emaildst=Linnea.Bergen%40gastech.com.kronos|emaildst=Nils.Calixto%40gastech.com.kronos|emaildst=Sven.Flecha%40gastech.com.kronos|emaildst=Hideki.Cocinaro%40gastech.com.kronos|emaildst=Inga.Ferro%40gastech.com.kronos|emaildst=Loreto.Bodrogi%40gastech.com.kronos|emaildst=Isia.Vann%40gastech.com.kronos|emaildst=Stenig.Fusil%40gastech.com.kronos|emaildst=Hennie.Osvaldo%40gastech.com.kronos|emaildst=Kanon.Herrero%40gastech.com.kronos|emaildst=Varja.Lagos%40gastech.com.kronos|emaildst=Minke.Mies%40gastech.com.kronos|emaildst=Felix.Resumir%40gastech.com.kronos|emaildst=Edvard.Vann%40gastech.com.kronos|emaildst=Emile.Arpa%40gastech.com.kronos|emaildst=Varro.Awelon%40gastech.com.kronos|emaildst=Mat.Bramar%40gastech.com.kronos|emaildst=Dante.Coginian%40gastech.com.kronos|emaildst=Carla.Forluniau%40gastech.com.kronos|emaildst=Linda.Lagos%40gastech.com.kronos|emaildst=Cornelia.Lais%40gastech.com.kronos|emaildst=Ruscella.Mies.Haber%40gastech.com.kronos|emaildst=Anda.Ribera%40gastech.com.kronos,false,email
2014-01-07 14:33,Hideki.Cocinaro%40gastech.com.kronos,No+hurry,emaildst=Cornelia.Lais%40gastech.com.kronos,true,email
2014-01-07 14:35,Anda.Ribera%40gastech.com.kronos,Need+a+ride+to+lunch+later,emaildst=Gustav.Cazar%40gastech.com.kronos,false,email
2014-01-07 14:46,Cornelia.Lais%40gastech.com.kronos,No+hurry,emaildst=Hideki.Cocinaro%40gastech.com.kronos,true,email
2014-01-07 14:47,Lucas.Alcazar%40gastech.com.kronos,GT%2dSeismicProcessorPro+Bug+Report,emaildst=Isak.Baza%40gastech.com.kronos|emaildst=Lucas.Alcazar%40gastech.com.kronos,false,email
2014-01-07 14:50,Dante.Coginian%40gastech.com.kronos,Document+stuck,emaildst=Mat.Bramar%40gastech.com.kronos,true,email
2014-01-07 14:52,Lucas.Alcazar%40gastech.com.kronos,GT%2dSeismicProcessorPro+Bug+Report,emaildst=Lucas.Alcazar%40gastech.com.kronos|emaildst=Isak.Baza%40gastech.com.kronos|emaildst=Nils.Calixto%40gastech.com.kronos,true,email
2014-01-07 14:57,Isande.Borrasca%40gastech.com.kronos,Well+1033%2d01+stabilization+progress+report,emaildst=Birgitta.Frente%40gastech.com.kronos|emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Gustav.Cazar%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Felix.Balas%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos,true,email
2014-01-07 14:59,Adan.Morlun%40gastech.com.kronos,Traffic+advisory+for+today,emaildst=Adan.Morlun%40gastech.com.kronos|emaildst=Valeria.Morlun%40gastech.com.kronos|emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos|emaildst=Dylan.Scozzese%40gastech.com.kronos,true,email
2014-01-07 15:03,Ingrid.Barranco%40gastech.com.kronos,Yearly+numbers+looking+good,emaildst=Ingrid.Barranco%40gastech.com.kronos|emaildst=Ada.Campo%2dCorrente%40gastech.com.kronos|emaildst=Orhan.Strum%40gastech.com.kronos,true,email
2014-01-07 15:08,Isande.Borrasca%40gastech.com.kronos,Downhole+prediction+2522%2d00+%2d+check+your+parameters,emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Gustav.Cazar%40gastech.com.kronos|emaildst=Birgitta.Frente%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos,true,email
2014-01-07 15:09,Edvard.Vann%40gastech.com.kronos,Money+for+coffee+fund,emaildst=Elsa.Orilla%40gastech.com.kronos,false,email
2014-01-07 15:13,Henk.Mies%40gastech.com.kronos,Traffic+advisory+for+today,emaildst=Adan.Morlun%40gastech.com.kronos|emaildst=Valeria.Morlun%40gastech.com.kronos|emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos|emaildst=Dylan.Scozzese%40gastech.com.kronos,true,email
2014-01-07 15:20,Isak.Baza%40gastech.com.kronos,GT%2dSeismicProcessorPro+Bug+Report,emaildst=Lucas.Alcazar%40gastech.com.kronos|emaildst=Isak.Baza%40gastech.com.kronos|emaildst=Nils.Calixto%40gastech.com.kronos,true,email
2014-01-07 15:29,Vira.Frente%40gastech.com.kronos,Downhole+prediction+2522%2d00+%2d+check+your+parameters,emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Gustav.Cazar%40gastech.com.kronos|emaildst=Birgitta.Frente%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos,true,email
2014-01-07 15:31,Hideki.Cocinaro%40gastech.com.kronos,Resolution+of+incident,emaildst=Kanon.Herrero%40gastech.com.kronos|emaildst=Stenig.Fusil%40gastech.com.kronos|emaildst=Inga.Ferro%40gastech.com.kronos|emaildst=Hideki.Cocinaro%40gastech.com.kronos|emaildst=Hennie.Osvaldo%40gastech.com.kronos|emaildst=Felix.Resumir%40gastech.com.kronos|emaildst=Isia.Vann%40gastech.com.kronos,true,email
2014-01-07 15:32,Albina.Hafon%40gastech.com.kronos,Traffic+advisory+for+today,emaildst=Adan.Morlun%40gastech.com.kronos|emaildst=Valeria.Morlun%40gastech.com.kronos|emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos|emaildst=Dylan.Scozzese%40gastech.com.kronos,true,email
2014-01-07 15:33,Stenig.Fusil%40gastech.com.kronos,Resolution+of+incident,emaildst=Kanon.Herrero%40gastech.com.kronos|emaildst=Stenig.Fusil%40gastech.com.kronos|emaildst=Inga.Ferro%40gastech.com.kronos|emaildst=Hideki.Cocinaro%40gastech.com.kronos|emaildst=Hennie.Osvaldo%40gastech.com.kronos|emaildst=Felix.Resumir%40gastech.com.kronos|emaildst=Isia.Vann%40gastech.com.kronos,true,email
2014-01-07 15:39,Gustav.Cazar%40gastech.com.kronos,Need+a+ride+to+lunch+later,emaildst=Anda.Ribera%40gastech.com.kronos,true,email
2014-01-07 15:41,Hennie.Osvaldo%40gastech.com.kronos,Resolution+of+incident,emaildst=Kanon.Herrero%40gastech.com.kronos|emaildst=Stenig.Fusil%40gastech.com.kronos|emaildst=Inga.Ferro%40gastech.com.kronos|emaildst=Hideki.Cocinaro%40gastech.com.kronos|emaildst=Hennie.Osvaldo%40gastech.com.kronos|emaildst=Felix.Resumir%40gastech.com.kronos|emaildst=Isia.Vann%40gastech.com.kronos,true,email
2014-01-07 15:42,Vira.Frente%40gastech.com.kronos,Wellhead+flow+rate+data+%2d+overpressure+at+well+1783%2d03%3f,emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos,true,email
2014-01-07 15:47,Kare.Orilla%40gastech.com.kronos,Wellhead+flow+rate+data+%2d+overpressure+at+well+1783%2d03%3f,emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos,true,email
2014-01-07 15:50,Bertrand.Ovan%40gastech.com.kronos,Be+Careful%21,emaildst=Emile.Arpa%40gastech.com.kronos|emaildst=Varro.Awelon%40gastech.com.kronos|emaildst=Dante.Coginian%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos|emaildst=Benito.Hawelon%40gastech.com.kronos|emaildst=Claudio.Hawelon%40gastech.com.kronos|emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Valeria.Morlun%40gastech.com.kronos|emaildst=Adan.Morlun%40gastech.com.kronos|emaildst=Cecilia.Morluniau%40gastech.com.kronos|emaildst=Irene.Nant%40gastech.com.kronos|emaildst=Dylan.Scozzese%40gastech.com.kronos,false,email
2014-01-07 15:50,Bertrand.Ovan%40gastech.com.kronos,Safety+First%21,emaildst=Emile.Arpa%40gastech.com.kronos|emaildst=Varro.Awelon%40gastech.com.kronos|emaildst=Dante.Coginian%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos|emaildst=Benito.Hawelon%40gastech.com.kronos|emaildst=Claudio.Hawelon%40gastech.com.kronos|emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Valeria.Morlun%40gastech.com.kronos|emaildst=Adan.Morlun%40gastech.com.kronos|emaildst=Cecilia.Morluniau%40gastech.com.kronos|emaildst=Irene.Nant%40gastech.com.kronos|emaildst=Dylan.Scozzese%40gastech.com.kronos,false,email
2014-01-07 15:51,Isak.Baza%40gastech.com.kronos,GT%2dSeismicProcessorPro+Bug+Report,emaildst=Lucas.Alcazar%40gastech.com.kronos|emaildst=Isak.Baza%40gastech.com.kronos|emaildst=Nils.Calixto%40gastech.com.kronos,true,email
2014-01-07 15:51,Lars.Azada%40gastech.com.kronos,Wellhead+flow+rate+data+%2d+overpressure+at+well+1783%2d03%3f,emaildst=Isande.Borrasca%40gastech.com.kronos|emaildst=Lars.Azada%40gastech.com.kronos|emaildst=Kare.Orilla%40gastech.com.kronos|emaildst=Marin.Onda%40gastech.com.kronos|emaildst=Elsa.Orilla%40gastech.com.kronos|emaildst=Axel.Calzas%40gastech.com.kronos|emaildst=Brand.Tempestad%40gastech.com.kronos|emaildst=Vira.Frente%40gastech.com.kronos,true,email
2014-01-07 15:52,Isak.Baza%40gastech.com.kronos,GT%2dSeismicProcessorPro+Bug+Report,emaildst=Lucas.Alcazar%40gastech.com.kronos|emaildst=Isak.Baza%40gastech.com.kronos|emaildst=Nils.Calixto%40gastech.com.kronos,true,email
2014-01-07 16:00,Henk.Mies%40gastech.com.kronos,List+of+repairs+needed,emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos,true,email
2014-01-07 16:02,Henk.Mies%40gastech.com.kronos,Traffic+advisory+for+today,emaildst=Adan.Morlun%40gastech.com.kronos|emaildst=Valeria.Morlun%40gastech.com.kronos|emaildst=Henk.Mies%40gastech.com.kronos|emaildst=Albina.Hafon%40gastech.com.kronos|emaildst=Dylan.Scozzese%40gastech.com.kronos,true,email
2014-01-07 16:04,Isak.Baza%40gastech.com.kronos,GT%2dSeismicProcessorPro+Bug+Report,emaildst=Isak.Baza%40gastech.com.kronos|emaildst=Sven.Flecha%40gastech.com.kronos,true,email
